Time,Ay,Bk_Stat,GearStat,Pitch,Roll,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Steer_SW,Vx,VxTarget,Vxz_Fwd,Xo,Xpreview,X_Design,X_L1,X_L2,X_R1,X_R2,X_Target,Yaw,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yo,Ypreview,Y_Design,Y_L1,Y_L2,Y_R1,Y_R2,Y_Target,Zcg_SM,Zo,Z_L1,Z_L2,Z_R1,Z_R2
27.5, 0.7134993589131, 0, 6, 0.9547411894292, -4.252531032616, -4.253122583978, -3.311151090257, -3.309644948746, -5.242526677356, -6.819261283807, 407.7911136824, 408.5841780273, 407.7114089361, 408.5856219394, 31.73917121524, 99.92424157698, 100, 99.92528468575, 741.558514244, 756.8711039101, 743.2857962819, 742.0041916807, 740.1103693706, 741.1507278765, 739.2522641852, 743.2857962891, -35.56389171678, -33.51681939355, -35.63593300608, -33.93176551406, -35.14172600619, -282.4008794432, -293.3180739159, -279.8798337858, -281.78280039, -280.4275788501, -282.9847593918, -281.6325659186, -279.8798337907, 39.65659809464, 39.26327077243, 39.5277347353, 39.54926670168, 39.65689455277, 39.67741342996
27.525, 0.7146995334529, 0, 6, 0.9626478379722, -4.224145116405, -4.224742478355, -3.284621122581, -3.285311131413, -5.212000118663, -6.79054295234, 408.1586576138, 408.9543264588, 408.0843396911, 408.959969799, 31.7321908579, 99.92533432432, 100, 99.92647291241, 742.1204196617, 757.5041118739, 743.8453546072, 742.5619923397, 740.6593454689, 741.7163897651, 739.8091150857, 743.8453546144, -35.18868677575, -33.14156253552, -35.2599289166, -33.55568450556, -34.76685336866, -282.8083218455, -293.6251846186, -280.260970699, -282.1874735011, -280.8446765641, -283.395050371, -282.0553115753, -280.260970704, 39.65143021005, 39.2579292795, 39.52265040472, 39.54455427925, 39.65116617484, 39.67197822964
27.55, 0.7162432670149, 0, 6, 0.9705213538094, -4.195947139433, -4.19655024646, -3.257842646304, -3.260801129487, -5.18171766629, -6.762271113855, 408.5261976124, 409.3245001555, 408.4572762416, 409.3343379832, 31.7159545868, 99.92646521744, 100, 99.92769260034, 742.6849005575, 758.1391710437, 744.4070051544, 743.1223449196, 741.2109372773, 742.2846561552, 740.3686334192, 744.4070051618, -34.81276966093, -32.76594893989, -34.88326039568, -33.17944421341, -34.39131089961, -283.2122034, -293.9280790513, -280.6390731788, -282.5886065124, -281.258315971, -283.8017581908, -282.4745574487, -280.6390731837, 39.64617118809, 39.2524975084, 39.51748696884, 39.5397454586, 39.6453644318, 39.66644534786
27.575, 0.718328587891, 0, 6, 0.9779027059572, -4.167717190861, -4.168325373589, -3.230688856538, -3.236640497968, -5.151919777328, -6.73491172083, 408.8937334345, 409.694697647, 408.83022026, 409.7087266369, 31.68988503617, 99.92760935783, 100, 99.92891266404, 743.251945382, 758.7762927698, 744.9707235822, 743.6852339038, 741.7651259265, 742.8555153453, 740.9308038261, 744.9707235896, -34.43596259256, -32.389736877, -34.50572208132, -32.80268803699, -34.01499910303, -283.6124978854, -294.226683895, -281.0141544119, -282.9861715851, -281.6684748783, -284.2048556496, -282.8902828171, -281.0141544167, 39.64081661087, 39.24698021544, 39.51225669146, 39.53483182268, 39.63950558901, 39.66080809591
27.6, 0.7211095206017, 0, 6, 0.9843565446157, -4.139424330156, -4.14003636996, -3.203065181682, -3.212840623357, -5.12283557847, -6.709080001167, 409.2612647775, 410.0649154712, 409.2031727227, 410.0831352769, 31.65360919422, 99.9287544998, 100, 99.93011567775, 743.8215423391, 759.4154739564, 745.5364858202, 744.2506447494, 742.3218959509, 743.4289544253, 741.4956130439, 745.5364858275, -34.05816513496, -32.01293751976, -34.12731364904, -32.42551747861, -33.63760701803, -284.0091783957, -294.5209438484, -281.3862273346, -283.3801403865, -282.075127672, -284.6043140547, -283.302462215, -281.3862273394, 39.63536791264, 39.24138762089, 39.50697077677, 39.52981499455, 39.63360598393, 39.65507161071
27.625, 0.7243908802495, 0, 6, 0.9896440846327, -4.111146952179, -4.11176134507, -3.175113944945, -3.189028848647, -5.094634322965, -6.684930953276, 409.6287919724, 410.435149345, 409.5761336348, 410.4575621921, 31.60723764065, 99.92989469621, 100, 99.931295815, 744.3936783124, 760.0566833655, 746.1042671226, 744.8185640604, 742.881236792, 744.0049586498, 742.063049854, 746.1042671298, -33.6794281502, -31.6355980906, -33.7483224907, -32.04799820922, -33.25911593375, -284.4022168898, -294.8108436291, -281.7553040258, -283.7704847502, -282.478243829, -285.0001033266, -283.7110632223, -281.7553040305, 39.62983337676, 39.23573287079, 39.501640096, 39.52470707148, 39.62768083131, 39.64925260346
27.65, 0.7278639485883, 0, 6, 0.9937446041067, -4.083080156861, -4.083695408627, -3.147088355762, -3.164908068694, -5.067504480634, -6.662294563276, 409.9963160626, 410.8053961118, 409.949102012, 410.8320048989, 31.55129086476, 99.93102783406, 100, 99.93245291222, 744.9683384611, 760.6998670873, 746.6739830917, 745.3889792042, 743.4431411087, 744.583511507, 742.6331036595, 746.6739830994, -33.29992805096, -31.25793994469, -33.36883578661, -31.67038728551, -32.87966688094, -284.7915846195, -295.0964026123, -282.1213535172, -284.1571768669, -282.8777891428, -285.392192339, -284.1160481479, -282.1213535221, 39.62422725788, 39.23003072727, 39.49627478069, 39.51952412996, 39.62174511726, 39.64337339023
27.675, 0.730969611746, 0, 6, 0.9967649670705, -4.055567314109, -4.056182127013, -3.119605074508, -3.140554017048, -5.041904033349, -6.640938558666, 410.3638385295, 411.1756542765, 410.3220765492, 411.2064608205, 31.48648810449, 99.93216428266, 100, 99.93360138239, 745.5455063167, 761.3449613583, 747.2455140256, 745.9618772975, 744.0076022057, 745.1645952176, 743.2057631045, 747.2455140336, -32.91989997791, -30.88014589154, -32.98912102116, -31.29278105885, -32.49942828033, -285.1772532335, -295.3776576123, -282.4842874373, -284.5401894482, -283.2737281132, -285.7805501184, -284.5173772939, -282.4842874424, 39.61856743638, 39.22429706558, 39.49088273188, 39.51428090541, 39.61581304911, 39.63745699121
27.7, 0.7332562450335, 0, 6, 0.9989130300098, -4.02912807385, -4.029741501072, -3.093623690494, -3.116480004487, -5.018135765415, -6.620756144703, 410.7313611529, 411.5459238334, 410.6950555223, 411.5809274525, 31.41381065915, 99.93333586883, 100, 99.93478467034, 746.1251621283, 761.9918897962, 747.8188643148, 746.5372433188, 744.5746128207, 745.748187854, 743.7810145939, 747.8188643234, -32.5396491937, -30.50254208382, -32.60947871222, -30.915321381, -32.11873463384, -285.5591979973, -295.6546686598, -282.8440890839, -284.919499116, -283.6660264746, -286.1651496109, -284.9150113296, -282.8440890892, 39.61287161701, 39.21854562112, 39.48545829547, 39.50898837029, 39.60988586292, 39.63152462723
27.725, 0.7347261348947, 0, 6, 1.000583384467, -4.004383119254, -4.004994807602, -3.069942467047, -3.093454565155, -4.996145672438, -6.601765046834, 411.0988862243, 411.9162057224, 411.068036428, 411.9554020729, 31.33451702002, 99.9345791532, 100, 99.93605004154, 746.7072809156, 762.6405554641, 748.3940245258, 747.1150590751, 745.1441647635, 746.3342618469, 744.3588412355, 748.3940245348, -32.15958901642, -30.12545785203, -32.23022828807, -30.53833288007, -31.73812564783, -285.9374000857, -295.9275333295, -283.2007337918, -285.295089088, -284.0546527286, -286.5459697188, -285.3089125685, -283.2007337973, 39.6071528775, 39.21278176812, 39.47998384378, 39.50365488053, 39.60395148371, 39.62559484552
27.75, 0.7353846319883, 0, 6, 1.002352417687, -3.981864276994, -3.982474667255, -3.04907576496, -3.071973929291, -4.975879441061, -6.583833593824, 411.4664166486, 412.2865010356, 411.4410164008, 412.32988176, 31.24999440105, 99.93592781436, 100, 99.93743818673, 747.2918335515, 763.2908496374, 748.9709841486, 747.6953040347, 745.7162481759, 746.9227861086, 744.939222941, 748.970984158, -31.78019751601, -29.74936929, -31.85163492943, -30.16218096533, -31.35812902255, -286.3118452279, -296.1963751765, -283.5541960487, -285.6669479499, -284.4395784773, -286.9229940007, -285.6990461834, -283.5541960544, 39.60141815253, 39.20700101658, 39.47444080723, 39.49828861894, 39.59799341383, 39.61968227646
27.775, 0.7349808365805, 0, 6, 1.004854714662, -3.961900408238, -3.962510764814, -3.031242641803, -3.052034849852, -4.957317194188, -6.566205092994, 411.8339555613, 412.6568117887, 411.8139929209, 412.7043640878, 31.16173544209, 99.93740237788, 100, 99.93897763669, 747.8787890037, 763.9426712918, 749.5497322878, 748.2779555519, 746.2908492088, 747.5137285309, 745.5221359741, 749.5497322976, -31.40191249219, -29.37469042498, -31.47412809361, -29.78714252666, -30.97918462449, -286.6825219495, -296.4613134164, -283.9044499521, -286.0350672869, -284.8207798525, -287.2962095124, -286.0853830515, -283.904449958, 39.5956682572, 39.20119148514, 39.46881310767, 39.49289167616, 39.59199436517, 39.61379058637
27.8, 0.733610830118, 0, 6, 1.008540042344, -3.944640468336, -3.945252623645, -3.016457283563, -3.034117386351, -4.940466821001, -6.548616212167, 412.2015055611, 413.0271415308, 412.186964625, 413.0788480267, 31.07067144823, 99.93900779913, 100, 99.94067505043, 748.468116644, 764.59595235, 750.130258993, 748.8629884104, 746.8679466736, 748.1070581906, 746.1075525398, 750.1302590031, -31.02498706693, -29.00164944703, -31.0977478932, -29.4135086839, -30.60179078197, -287.0494210005, -296.7224201583, -284.2514700154, -286.3994395975, -285.1982403393, -287.6656062817, -286.467904108, -284.2514700215, 39.58989648074, 39.19533742155, 39.46308663274, 39.48745244476, 39.58593798376, 39.60790676502
27.825, 0.7316111441757, 0, 6, 1.013556621014, -3.930066236748, -3.930682206363, -3.004594203604, -3.018834714025, -4.925324539565, -6.531308458569, 412.5690682157, 413.3974929868, 412.559931775, 413.4533339463, 30.97707181518, 99.94074278205, 100, 99.94252607445, 749.0597873696, 765.2506610514, 750.7125904684, 749.4503749549, 747.4475126202, 748.7027461087, 746.6954422829, 750.7125904784, -30.64946557537, -28.63013332653, -30.72246598122, -29.04122265795, -30.22595376848, -287.412534941, -296.9797108611, -284.5952526537, -286.7600575375, -285.5719505405, -288.0311768997, -286.8466001216, -284.5952526595, 39.58408850982, 39.18942149379, 39.45724868387, 39.48195127702, 39.57980900595, 39.60200733718
27.85, 0.7294640828605, 0, 6, 1.019828875927, -3.917974660934, -3.918596354155, -2.995313698813, -3.006451623388, -4.911685294276, -6.514725816223, 412.9366442845, 413.7678667601, 412.9328955851, 413.8278226745, 30.88081208565, 99.94259989569, 100, 99.94451967383, 749.6537733078, 765.906786346, 751.2968798977, 750.0400860995, 748.0295154407, 749.3007641457, 747.2857739946, 751.2968799079, -30.27526814532, -28.26011357066, -30.34815751674, -28.67016941488, -29.85185199122, -287.7718575122, -297.2331666302, -284.9359070416, -287.11691442, -285.9419055441, -288.3929158681, -287.2214678712, -284.9359070475, 39.57822461988, 39.18342540313, 39.4512871014, 39.47636791546, 39.57359166633, 39.59606605313
27.875, 0.7278947974304, 0, 6, 1.027168475688, -3.907960523939, -3.908589582096, -2.987657090618, -2.996715042867, -4.899146165782, -6.499197371112, 413.3042340797, 414.1382613432, 413.3058575412, 414.202315049, 30.7815352969, 99.94454643424, 100, 99.94661189723, 750.2500481281, 766.564328518, 751.8829774849, 750.6320929829, 748.6139222982, 749.9010860009, 747.878517127, 751.8829774954, -29.90224370072, -27.8915386881, -29.97474082319, -28.30051146637, -29.47913214251, -288.1273813286, -297.4827476847, -285.2733621255, -287.4700023134, -286.3081017193, -288.7508164541, -287.5925062545, -285.2733621315, 39.57228328481, 39.17733124182, 39.44519931499, 39.47068570949, 39.56727924265, 39.5900588768
27.9, 0.7270090473414, 0, 6, 1.035211228277, -3.899436098171, -3.900073649267, -2.980714995038, -2.988947597942, -4.887836414714, -6.48479712466, 413.6718373952, 414.5086736066, 413.6788201056, 414.5768120217, 30.67843124826, 99.94653912568, 100, 99.94874565866, 750.8485897008, 767.223309685, 752.470869098, 751.2263688418, 749.2006996837, 750.5036905659, 748.4736433151, 752.4708691087, -29.53011550129, -27.52421218437, -29.60196421736, -27.93210015389, -29.107525741, -288.4790937929, -297.7283730479, -285.607610781, -287.8193073726, -286.6705342112, -289.1048667125, -287.9597143563, -285.607610787, 39.56624672549, 39.17112832562, 39.43900105711, 39.46489239362, 39.56088242852, 39.58396508477
27.925, 0.7267300986966, 0, 6, 1.043382078045, -3.891807419493, -3.892453805044, -2.973840288831, -2.982381967551, -4.877881050212, -6.471690595721, 414.0394532421, 414.8790998237, 414.0517864033, 414.9513148695, 30.57029504162, 99.94853714782, 100, 99.9508716617, 751.4493799608, 767.8837692072, 753.0605417912, 751.8228884743, 749.78981418, 751.1085602231, 749.0711264821, 753.0605418021, -29.15850563395, -27.15769955627, -29.22967953277, -27.56468633944, -28.73646931842, -288.8269775573, -297.9699257791, -285.9386461932, -288.1648102277, -287.0291961911, -289.4550504039, -288.3230900939, -285.9386461992, 39.56010413365, 39.16481720203, 39.4327129842, 39.45897762598, 39.55441855435, 39.57776776768
27.95, 0.727342677212, 0, 6, 1.050975210887, -3.884662329963, -3.885316951358, -2.966705513693, -2.976990609245, -4.869328546157, -6.460748549784, 414.4070801436, 415.2495361332, 414.4247594896, 415.3258245142, 30.45576743501, 99.95050694702, 100, 99.95294661216, 752.052402789, 768.5457473265, 753.6519833643, 752.421627843, 750.381234112, 751.7156782571, 749.670942745, 753.6519833754, -28.78702670406, -26.79165694149, -28.85748624337, -27.19811451998, -28.36565516207, -289.1710129278, -298.207280218, -286.2664615777, -288.5064886369, -287.3840780717, -289.8013486135, -288.6826280865, -286.2664615838, 39.55385160356, 39.15840804459, 39.42635347547, 39.45293359624, 39.5479064379, 39.5714579186
27.975, 0.7288831964923, 0, 6, 1.057391641571, -3.877807458402, -3.878468925671, -2.95925075464, -2.972493719915, -4.862220326908, -6.452559881104, 414.7747169208, 415.6199766031, 414.7977415136, 415.700340463, 30.3339718508, 99.95243777553, 100, 99.95495345033, 752.6576413897, 769.2092576202, 754.2451810077, 753.0225647035, 750.9749337184, 752.3250263046, 750.2730712769, 754.2451810189, -28.4154511772, -26.42603497312, -28.48542155799, -26.83209332293, -27.99459180089, -289.5111791893, -298.4403526162, -286.5910494237, -288.8443201373, -287.7351639775, -290.143740567, -289.03831433, -286.5910494298, 39.54749321907, 39.15191695339, 39.41993861474, 39.44676726194, 39.54136486882, 39.56504520601
28, 0.7310193546926, 0, 6, 1.06234869639, -3.871236598015, -3.871903147803, -2.951597517557, -2.968208091821, -4.856597088989, -6.447024884086, 415.1423633939, 415.9904153286, 415.1707326853, 416.0748605317, 30.20482383705, 99.95432767761, 100, 99.95689100275, 753.2650765021, 769.8742742137, 754.8401201432, 753.6256785925, 751.5708941603, 752.9365826213, 750.8774930696, 754.8401201544, -28.04379578084, -26.06078603874, -28.11352862622, -26.46686478178, -27.62313422992, -289.8474550875, -298.6691287368, -286.9124008991, -289.1782833069, -288.0824305742, -290.4822040323, -289.3901244812, -286.9124009052, 39.5410421507, 39.14536280505, 39.41348298891, 39.44049807525, 39.53481171251, 39.55855342511
28.025, 0.7332948203395, 0, 6, 1.065855558246, -3.865139689617, -3.865809588004, -2.944022455575, -2.963678377005, -4.852610986934, -6.443690394978, 415.5100204991, 416.3608486345, 415.5437319639, 416.4493816396, 30.0688344964, 99.95617879523, 100, 99.95876397537, 753.8746862871, 770.5407433085, 755.4366801952, 754.2309503087, 752.1691006738, 753.5503231074, 751.4841891645, 755.436680207, -27.67225700232, -25.69626221839, -27.74218617505, -26.10254150271, -27.25143979589, -290.179819558, -298.8936474573, -287.2304384368, -289.5083579305, -288.4258496717, -290.8167162453, -289.7380273594, -287.2304384431, 39.53451883144, 39.13876592752, 39.40700013977, 39.43414857273, 39.52826488691, 39.55201186466
28.05, 0.7348421602108, 0, 6, 1.068076907802, -3.859913816426, -3.860585598121, -2.937417989703, -2.959046217977, -4.850779759936, -6.441963176446, 415.8776897495, 416.7312753595, 415.9167377868, 416.8239007939, 29.92679718416, 99.95801511199, 100, 99.96060466617, 754.4864467477, 771.2085994831, 756.0350036107, 754.8383601584, 752.7695392654, 754.1662216045, 752.0931392732, 756.0350036224, -27.30111296583, -25.33255257899, -27.37164693035, -25.73908989961, -26.87982663257, -290.5082532278, -299.1139735239, -287.5452219506, -289.8345254035, -288.7653920535, -291.1472558933, -290.0819899428, -287.5452219568, 39.5279474331, 39.13214733704, 39.40049894158, 39.42773826845, 39.5217380707, 39.54544896502
28.075, 0.7353134662026, 0, 6, 1.069339835224, -3.85618017151, -3.856852889731, -2.932920523525, -2.954973380004, -4.851141667813, -6.441716400836, 416.2453730855, 417.1016963688, 416.2897476942, 417.1984152101, 29.77991978424, 99.95987934313, 100, 99.9624729532, 755.100329467, 771.8777606162, 756.6351043366, 755.4478858532, 753.3721955195, 754.7842463119, 752.7043200381, 756.6351043483, -26.93075050832, -24.96996298129, -27.00206782025, -25.37681919932, -26.50869192036, -290.8327432147, -299.330209864, -287.8567767013, -290.1567740437, -289.1010310854, -291.4738085517, -290.4219807386, -287.8567767074, 39.52135016314, 39.12552290236, 39.39396788677, 39.42128210129, 39.5152258386, 39.53888993309
28.1, 0.7347982078254, 0, 6, 1.070217222692, -3.854653002429, -3.855326557524, -2.931405355943, -2.952381763429, -4.853544998399, -6.442923889121, 416.6130731563, 417.4721135318, 416.6627585002, 417.5729217747, 29.62993297533, 99.96181420879, 100, 99.96442507415, 755.7163003748, 772.5481251963, 757.2369556915, 756.0595022859, 753.9770540869, 755.404360171, 753.3177043418, 757.2369557031, -26.56168087895, -24.6089479828, -26.63390664358, -25.01594629738, -26.13871001276, -291.1532847185, -299.5425059004, -288.1651070981, -290.4751008522, -289.432744245, -291.7963676385, -290.7579714392, -288.165107104, 39.51474213699, 39.11889647459, 39.38738375677, 39.41479203352, 39.50871094196, 39.53235580006
