Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
        0.178, 0.0053641279228, 0.405626416206, 0.11361489445, 258.612518311, -264.480316162, 10538.5273438, -3.01451826096, 15.7096529007
        0.179, 0.00359053350985, 0.436192721128, 0.122152626514, 282.745788574, -269.658325195, 10446.5449219, -3.43551325798, 15.8960599899
         0.18, 0.00163124606479, 0.464781105518, 0.132019251585, 296.498016357, -275.587158203, 10341.0185547, -3.91334462166, 16.1153392792
        0.181, -0.000451472529676, 0.491246640682, 0.143166691065, 299.452056885, -282.194732666, 10222.5869141, -4.44231033325, 16.3647079468
        0.182, -0.00259501114488, 0.515480875969, 0.155543416739, 291.548858643, -289.406188965, 10091.9248047, -5.01627349854, 16.6406745911
        0.183, -0.00473818462342, 0.537406027317, 0.169094666839, 273.067596436, -297.144744873, 9949.74511719, -5.62874221802, 16.9390182495
        0.184, -0.00682296184823, 0.556973993778, 0.18376237154, 244.597198486, -305.332672119, 9796.79296875, -6.27294397354, 17.2548484802
        0.185, -0.00879594963044, 0.574164628983, 0.199485197663, 207.000488281, -313.892120361, 9633.83789062, -6.94190979004, 17.5827236176
        0.186, -0.0106096239761, 0.588983595371, 0.216198682785, 161.372512817, -322.745788574, 9461.67285156, -7.62855672836, 17.9168510437
        0.187, -0.0122232912108, 0.601459920406, 0.233835235238, 108.994255066, -331.817993164, 9281.10742188, -8.32576751709, 18.2513313293
        0.188, -0.0136037748307, 0.611643671989, 0.252324283123, 51.2831382751, -341.035308838,  9092.9609375, -9.02648067474, 18.5804309845
        0.189, -0.014725827612, 0.619603157043, 0.271592348814, -10.2579402924, -350.327392578, 8898.06445312, -9.72376346588, 18.8988494873
         0.19, -0.0231092106551, 0.569154262543, 0.326795339584, -135.113464355, -392.262023926, 11329.9941406, -15.3791408539, 20.7979183197
        0.191, -0.0247849486768, 0.585572242737, 0.348735660315, -248.412033081, -400.642608643, 11106.3349609, -16.3770160675, 20.9953403473
        0.192, -0.0258381720632, 0.598555982113, 0.372045248747, -363.125854492, -409.330383301, 10870.2509766, -17.3855953217, 21.1699695587
        0.193, -0.0262608602643, 0.608214378357, 0.396762818098, -476.320648193, -418.207977295, 10622.2353516, -18.3999156952, 21.3139877319
        0.194, -0.0260775443166, 0.614665150642, 0.422799289227, -584.616210938, -427.163787842, 10363.3779297, -19.4075279236, 21.4246902466
        0.195, -0.025327924639, 0.618045628071, 0.450060874224, -685.059143066, -436.096130371, 10094.7753906, -20.3960323334, 21.5022220612
        0.196, -0.0240643490106, 0.618510186672,  0.4784488976, -775.188110352, -444.913818359,    9817.53125, -21.3532562256, 21.5488090515
        0.197, -0.0223491545767, 0.616228103638, 0.507859826088, -853.066345215, -453.536407471, 9532.75390625, -22.2674121857,  21.567861557
        0.198, -0.0202519576997, 0.611381411552, 0.538185656071, -917.284729004, -461.893981934, 9241.54882812, -23.1272926331, 21.5631160736
