time,Vx_L1,Vx_R1,Vx_L2,Vx_R2,Vx_SM,Pbk_Con
1.36899999999996,69.52943169091363,69.52309692412968,69.93712584037306,69.93384987525414,69.56344280397198,0
1.36999999999996,69.52948227917037,69.52314550078677,69.93733060219233,69.93405679032381,69.5635081320317,0
1.37099999999996,69.52954966013874,69.52321025737201,69.93760325890122,69.93433238182669,69.5635958138342,0
1.37199999999996,69.5296001478354,69.52325881568019,69.93780750463824,69.93453887608337,69.56366200629644,0
1.37299999999996,69.52965059773715,69.52330737277057,69.9380117505483,69.93474540186057,69.56372855917478,0
1.37399999999996,69.52971781526458,69.5233721189726,69.93828380899447,69.9350205621641,69.56381786510201,0
1.374999999999959,69.52976819378556,69.52342068553048,69.93848767341113,69.93522679902902,69.56388526892762,0
1.375999999999959,69.52981854769264,69.52346926422666,69.93869159542004,69.93543312362571,69.56395302718555,0
1.376999999999959,69.52988565455364,69.52353405646939,69.93896331256912,69.93570810434126,69.5640439310514,0
1.377999999999959,69.52993596959919,69.52358267655235,69.93916698922541,69.93591427328889,69.56411252603446,0
1.378999999999959,69.52998627234838,69.52363131990649,69.93937078150346,69.93612058668738,69.56418146922792,0
1.379999999999959,69.53005333726048,69.52369622596849,69.93964241690554,69.93639564170063,69.56427394299705,0
1.380999999999959,69.53010363494742,69.52374494816779,69.93984610067395,69.93660193322837,69.56434370789279,0
1.381999999999959,69.53015394169901,69.52379371028752,69.94004995827342,69.9368084260561,69.56441381438189,0
1.382999999999959,69.53022103393265,69.52385880273869,69.94032177196084,69.93708380935982,69.56450782875844,0
1.383999999999958,69.53027137541035,69.52390768194793,69.94052565761848,69.9372904137004,69.5645787411689,0
1.384999999999958,69.5303217389714,69.52395662133763,69.94072977516107,69.93749727590944,69.56464998831581,0
1.385999999999958,69.53038894021661,69.52402197630336,69.94100202577508,69.93777323986467,69.56474551275123,0
1.386999999999958,69.53043938362715,69.52407107621863,69.94120630660625,69.93798034552069,69.56481754942298,0
1.387999999999958,69.53048987036915,69.52412025334326,69.94141087675551,69.93818776496025,69.56488991372464,0
1.388999999999958,69.53055726299498,69.52418595217912,69.94168381979988,69.93846455864282,69.56498691649264,0
1.389999999999958,69.53060787548405,69.52423533451794,69.94188868611063,69.93867235105938,69.56506005348749,0
1.390999999999958,69.53065855177528,69.52428481479248,69.94209389815687,69.93888051215785,69.56513351070328,0
1.391999999999958,69.53072623020691,69.52435095463679,69.94236778401988,69.93915837938367,69.56523195913162,0
1.392999999999957,69.53077708041283,69.52440068947831,69.94257342200406,69.93936703985199,69.56530617165932,0
1.393999999999957,69.53082801567298,69.52445054686429,69.94277946057906,69.93957612226195,69.56538069696813,0
1.394999999999957,69.53089607727392,69.52451722137357,69.94305453278858,69.93985530000202,69.56548055767031,0
1.395999999999957,69.53094724031648,69.52456738852308,69.94326112297583,69.94006500408325,69.5655558204904,0
1.396999999999957,69.53099851175314,69.52461769510202,69.94346816685335,69.94027518166777,69.56563138844443,0
1.397999999999957,69.53106705406189,69.52468500992924,69.94374466040031,69.94055589830047,69.56573262748833,0
1.398999999999957,69.53111860836704,69.52473568107682,69.94395237646138,69.94076681479469,69.56580891502968,0
1.399999999999957,69.53117029259433,69.52478652150887,69.94416059705749,69.94097825404812,69.56588549994866,0
1.400999999999957,69.53123942529599,69.52485457891696,69.94443873690015,69.94126072807465,69.56598808282597,0
1.401999999999956,69.53129144640506,69.52490583794003,69.94464774445513,69.94147301773424,69.56606536928817,0
1.402999999999956,69.53134362712211,69.52495728759909,69.94485730489222,69.94168587698088,69.56614294525303,0
1.403999999999956,69.5314134578299,69.52502620103049,69.94513730398624,69.94197031498693,69.56624683748757,0
1.404999999999956,69.53146603525401,69.52507812760219,69.94534775965184,69.94218412974527,69.56632509674508,0
1.405999999999956,69.53151879370029,69.52513027067272,69.94555881339745,69.9423985577797,69.5664036378566,0
1.406999999999956,69.53158943615141,69.52520014650824,69.94584087184448,69.94268515373534,69.56650880470694,0
1.407999999999956,69.53164265086642,69.5252528269029,69.94605292168056,69.94290063507634,69.56658801099866,0
1.408999999999956,69.53169607182305,69.52530574892865,69.94626561192069,69.94311677053706,69.56666749120927,0
1.409999999999956,69.53176763710057,69.52537669930658,69.94654991503074,69.94340570374646,69.56677389840432,0
1.410999999999955,69.53182157160443,69.5254302159226,69.94676369424741,69.94362298241991,69.56685402589872,0
1.411999999999955,69.53187574063766,69.52548399940206,69.94697815238554,69.94384095230438,69.56693441968855,0
1.412999999999955,69.53194833966853,69.52555614172862,69.94726487009964,69.94413238683561,69.5670420330123,0
1.413999999999955,69.53200308170801,69.52561057826674,69.94748050170243,69.94435158152604,69.56712305627468,0
1.414999999999955,69.53205808057855,69.52566530976071,69.94769684704907,69.94457150080362,69.56720433832456,0
1.415999999999955,69.53213182860938,69.52573875249782,69.94798613235497,69.94486558399076,69.56731312427144,0
1.416999999999955,69.532187461384,69.52579419893648,69.94820372654473,69.94508680062738,69.56739501833201,0
1.417999999999955,69.53224337668384,69.52584995929507,69.94842206540857,69.94530877142474,69.56747716374279,0
1.418999999999955,69.5323183864093,69.52592481851782,69.94871405359623,69.94560563297456,69.5675870895317,0
1.419999999999954,69.53237499315875,69.52598135279898,69.94893370710479,69.94582896419091,69.56766983000281,0
1.420999999999954,69.5324319106295,69.52603823237349,69.94915413194437,69.94605307485405,69.56775281458273,0
1.421999999999954,69.53250829228666,69.52611461579225,69.94944893996653,69.9463528263022,69.56786384819189,0
